household_key,churn,churn_probability,risk_level,recency,tenure_days,purchase_frequency,discount_rate,median_basket_sales,median_basket_quantity,median_unique_products
137,1,0.742705749961427,High Risk,55,527,0.07210626185958255,0.2706064001054445,14.035,7.0,4.5
4,1,0.7419260624541871,High Risk,54,524,0.05725190839694656,0.09844930881335877,27.04,9.5,8.0
646,0,0.7411301973414254,High Risk,61,604,0.06622516556291391,0.28290886965591744,31.96,25.0,11.0
504,1,0.7407304417525453,High Risk,61,591,0.011844331641285956,0.3062904287872333,64.69,37.0,27.0
44,1,0.7400263012050451,High Risk,53,548,0.05656934306569343,0.1523651111921254,16.19,7.0,6.0
1250,0,0.7399944842507162,High Risk,39,562,0.0071174377224199285,0.2189415940626008,23.27,7.5,7.0
170,0,0.7396094963597611,High Risk,64,578,0.07612456747404844,0.26271624577450786,39.28,16.0,13.0
1220,1,0.7353072535742442,High Risk,49,620,0.05,0.2173841227891848,8.59,4.0,3.0
758,0,0.7340359827330756,High Risk,41,538,0.02973977695167286,0.15215531230637594,16.4,5.5,4.0
340,1,0.7334594471577066,High Risk,54,620,0.0467741935483871,0.20062218692083664,20.08,11.0,9.0
337,0,0.7325912116416887,High Risk,64,540,0.1111111111111111,0.32663403273456537,13.395,8.0,4.5
950,1,0.7321623708218652,High Risk,71,528,0.10984848484848485,0.1693833251110015,29.215,17.0,11.5
1341,1,0.7289952907935808,High Risk,44,593,0.021922428330522766,0.5065206890999839,17.98,23.0,9.0
2220,1,0.728411259536753,High Risk,37,606,0.019801980198019802,0.2346228778179794,16.62,7.0,3.0
2390,1,0.7279558622054508,High Risk,57,600,0.07833333333333334,0.11824114505202611,15.37,6.0,5.0
2165,1,0.7268532240468469,High Risk,40,624,0.017628205128205128,0.09791323448654583,9.98,4.0,4.0
2320,0,0.7243781676691057,High Risk,47,575,0.04173913043478261,0.1010911074740862,13.66,6.5,6.0
763,1,0.7227362545875142,High Risk,62,549,0.07285974499089254,0.17584298794564532,35.675,18.5,14.5
1063,1,0.7207501729729383,High Risk,60,538,0.10594795539033457,0.3793654141681984,14.98,7.0,5.0
2098,1,0.7204064733704807,High Risk,49,599,0.021702838063439065,0.1538551709990329,51.480000000000004,19.0,17.0
129,0,0.7197014782299992,High Risk,52,515,0.07572815533980583,0.16049030786773089,7.34,5.0,4.0
535,1,0.7180673759536327,High Risk,49,580,0.05862068965517241,0.4120923622360097,30.25,11.0,8.5
1156,1,0.717559509312519,High Risk,43,587,0.049403747870528106,0.1358109933655549,32.17,9.0,5.0
1170,1,0.7173852175708292,High Risk,32,594,0.011784511784511785,0.10299488677867057,6.75,5.0,1.0
2180,1,0.7160410269317926,High Risk,53,601,0.07321131447587355,0.19931865996005937,12.995000000000001,5.0,5.0
756,1,0.7159071613287331,High Risk,40,587,0.04088586030664395,0.22006894354161236,8.5,3.5,2.0
1254,1,0.7144426586870506,High Risk,43,581,0.010327022375215147,0.22686377868495106,43.29,15.5,15.5
2061,1,0.7110775461829988,High Risk,36,552,0.03260869565217391,0.24665872700807198,13.100000000000001,3.5,3.0
341,1,0.7101818928721044,High Risk,44,532,0.05639097744360902,0.25067344345616266,9.8,5.0,4.0
1977,1,0.7091374322015305,High Risk,41,530,0.05660377358490566,0.2693091985809659,9.285,4.0,2.0
1377,0,0.7082221839879186,High Risk,47,632,0.05221518987341772,0.09709077691468881,12.96,6.0,5.0
792,0,0.7080898634041638,High Risk,39,537,0.03910614525139665,0.292656457253105,7.85,8.0,4.0
1973,1,0.7080067597354968,High Risk,95,531,0.2448210922787194,0.09374832942294557,9.99,2.0,2.0
2383,1,0.7080063904537428,High Risk,32,608,0.029605263157894735,0.5472608163559138,17.335,2.5,2.0
1522,1,0.7076827433766705,High Risk,48,542,0.06457564575645756,0.20734243852157266,15.96,8.0,6.0
2495,1,0.707392822473582,High Risk,37,575,0.034782608695652174,0.16066985645933013,9.675,2.5,2.5
277,0,0.7067750035667278,High Risk,40,606,0.04950495049504951,0.3477558540036846,10.0,3.0,2.0
1003,0,0.7052523731661635,High Risk,61,593,0.1045531197301855,0.23345802995079007,22.13,9.0,7.5
2454,0,0.7036278360831367,High Risk,42,555,0.05045045045045045,0.11735967009009483,12.405000000000001,6.0,4.0
938,1,0.7030209409974087,High Risk,39,592,0.04391891891891892,0.15349407536907536,25.865000000000002,8.0,4.5
1597,0,0.702897760269247,High Risk,52,545,0.08990825688073395,0.18544348329953228,6.49,3.0,3.0
1573,0,0.7028097257976607,High Risk,76,511,0.18395303326810175,0.13922043734482034,2.0,1.0,1.0
465,0,0.701827283144827,High Risk,47,559,0.07513416815742398,0.183099026726402,4.48,2.0,2.0
309,1,0.7011445787804261,High Risk,57,592,0.037162162162162164,0.20291194922578784,105.96000000000001,47.0,30.0
1215,0,0.7009573120212517,High Risk,33,542,0.025830258302583026,0.11838747821757531,25.665,8.0,5.0
1984,1,0.6972372233225882,High Risk,36,33,0.09090909090909091,0.3148433487416538,6.0,4.0,3.0
628,0,0.6960423338133493,High Risk,41,621,0.027375201288244767,0.1347813979392927,50.27,14.0,13.0
1874,0,0.695443527218442,High Risk,43,528,0.06060606060606061,0.20271311649659862,21.86,11.5,6.0
665,0,0.6950364283870349,High Risk,41,609,0.054187192118226604,0.11273007365566379,14.98,5.0,3.0
2327,0,0.6943637043764335,High Risk,54,622,0.06752411575562701,0.30316835619161203,21.285,22.5,11.0
1209,0,0.6935329598925395,High Risk,31,545,0.025688073394495414,0.09858584221402811,14.55,5.0,3.0
2396,1,0.6930710614698666,High Risk,39,599,0.028380634390651086,0.2032408080220898,24.57,11.0,9.0
1616,1,0.6924600048279422,High Risk,49,615,0.061788617886178863,0.1999643932282394,19.86,10.0,8.5
774,1,0.6910230709384647,High Risk,25,575,0.02782608695652174,0.21324014242384282,46.964999999999996,4.0,3.0
2332,1,0.6910217517223233,High Risk,31,620,0.025806451612903226,0.0784624081401922,16.43,3.0,2.0
76,0,0.6909624083690165,High Risk,32,606,0.024752475247524754,0.25612978758989796,8.98,4.0,3.0
1866,1,0.690668468925779,High Risk,31,547,0.027422303473491772,0.2643822697265011,9.0,5.0,3.0
154,1,0.6905227627510299,High Risk,44,526,0.057034220532319393,0.15548098434004476,21.825000000000003,11.0,8.0
1711,1,0.6890204491691883,High Risk,36,580,0.01896551724137931,0.24555625733104752,54.67,18.0,14.0
2311,0,0.6877737683813009,High Risk,56,536,0.1044776119402985,0.14210754988135424,32.45,15.0,8.5
344,0,0.6876799935298352,High Risk,52,538,0.08736059479553904,0.16737908579951616,33.17,33.0,9.0
1033,1,0.6859302047433177,High Risk,41,563,0.046181172291296625,0.34974432504005204,52.760000000000005,20.0,13.0
1292,0,0.6856894251681179,High Risk,39,630,0.04126984126984127,0.151209959434886,13.02,6.0,5.0
639,1,0.6851872838900547,High Risk,61,557,0.1400359066427289,0.17195951726043981,2.99,2.0,1.0
496,1,0.685043177896281,High Risk,29,539,0.02411873840445269,0.16366440468846388,39.99,8.0,7.0
320,0,0.6830504425914856,High Risk,33,561,0.03208556149732621,0.12604916067146282,25.979999999999997,6.5,6.0
1173,1,0.6819510321482758,High Risk,44,637,0.06436420722135008,0.09989783003187092,12.790000000000001,6.0,4.0
1782,0,0.681576701678002,High Risk,40,575,0.059130434782608696,0.09200559830368996,38.625,9.5,7.0
1860,1,0.679631396323108,High Risk,52,534,0.10861423220973783,0.23650818932335216,6.984999999999999,4.0,3.0
599,1,0.677770677062608,High Risk,37,600,0.008333333333333333,0.1041142601598748,29.43,14.0,14.0
1667,0,0.6772812458813685,High Risk,39,596,0.06711409395973154,0.36383860855496003,8.99,4.5,2.0
1095,1,0.6760027519689852,High Risk,37,626,0.04792332268370607,0.0706708476498649,10.905000000000001,3.5,3.0
1851,0,0.673663276525488,High Risk,42,620,0.06451612903225806,0.20787117796135998,23.465,6.5,6.0
1276,0,0.6736235400265645,High Risk,39,533,0.03377110694183865,0.0963515027522042,32.405,17.0,12.5
839,0,0.6717000000855289,High Risk,36,558,0.016129032258064516,0.09991353508480212,63.7,22.0,18.0
2255,1,0.6711543500245089,High Risk,32,582,0.03608247422680412,0.20455063768573586,25.72,7.0,6.0
424,0,0.6706990183545287,High Risk,35,544,0.042279411764705885,0.11041600034115867,97.1,23.0,17.0
532,1,0.6705706254385484,High Risk,32,535,0.04299065420560748,0.09629740220961482,9.98,3.0,3.0
2074,1,0.6703266960236383,High Risk,36,542,0.05350553505535055,0.2217261904761905,16.13,7.0,5.0
120,1,0.6702727694963302,High Risk,28,602,0.03156146179401993,0.0278557279630241,11.33,2.0,1.0
152,0,0.6691691918928064,High Risk,42,602,0.05813953488372093,0.33416587405885384,32.24,13.0,10.0
1688,0,0.668927510918692,High Risk,35,566,0.061837455830388695,0.27346572303792116,20.0,9.0,3.0
508,0,0.6682362989592343,High Risk,49,520,0.1,0.21221531131524551,11.785,5.5,5.0
475,0,0.6677146439744991,High Risk,40,602,0.06478405315614617,0.19287341883088427,18.99,6.0,5.0
860,1,0.6662967598426379,High Risk,45,561,0.09269162210338681,0.22512066191680072,3.74,3.0,2.0
1891,0,0.6660814345200949,High Risk,39,548,0.060218978102189784,0.17685784242188388,23.130000000000003,9.0,7.0
910,1,0.665393712923599,High Risk,39,586,0.05802047781569966,0.14371691808204745,19.625,16.5,6.0
966,1,0.6643362430421256,High Risk,27,565,0.02831858407079646,0.15490448381668812,10.72,3.0,3.0
419,1,0.6641499911817186,High Risk,40,562,0.08185053380782918,0.2910215075945562,17.46,8.0,3.0
2355,1,0.6631831530645789,High Risk,27,612,0.026143790849673203,0.1180168852164541,7.275,2.5,2.0
35,0,0.6584705721160425,High Risk,44,617,0.09076175040518639,0.1352643042208161,9.865,5.0,2.0
2013,1,0.6577239537942206,High Risk,65,566,0.16431095406360424,0.18055426353311288,6.119999999999999,3.0,3.0
1099,1,0.6554749092727691,High Risk,33,550,0.05090909090909091,0.27147102308491794,20.424999999999997,10.0,6.0
984,0,0.65539952569879,High Risk,36,575,0.05391304347826087,0.35270013426563673,24.73,12.0,8.0
1938,0,0.6550273408956332,High Risk,30,587,0.044293015332197615,0.11705641864268193,17.805,4.5,3.5
765,0,0.6550056171634054,High Risk,29,567,0.047619047619047616,0.167008115132079,30.0,30.0,4.0
686,1,0.6543643378257603,High Risk,25,551,0.038112522686025406,0.1716893952148456,23.38,4.0,3.0
163,1,0.6539484418302441,High Risk,27,591,0.028764805414551606,0.12630265668574786,5.99,3.0,3.0
148,0,0.651413219850753,High Risk,43,546,0.09157509157509157,0.10424860949872645,14.21,4.0,4.0
1714,1,0.6508946729083813,High Risk,28,618,0.014563106796116505,0.18763221517074644,30.330000000000002,14.0,10.0
403,1,0.6472385598092485,High Risk,39,603,0.07628524046434494,0.27674510146955916,14.9,5.0,4.5
2127,0,0.6455591856485645,High Risk,39,581,0.039586919104991396,0.29013354739837993,49.4,41.0,17.0
838,0,0.6450806390998187,High Risk,34,602,0.05149501661129568,0.1434905710775148,10.24,6.0,5.0
1893,0,0.6449770423524278,High Risk,19,573,0.020942408376963352,0.05562971105527638,13.219999999999999,6.0,1.0
561,0,0.6447011113179993,High Risk,33,598,0.04013377926421405,0.20341456976265712,43.825,18.0,11.5
1755,0,0.6444787024291837,High Risk,32,576,0.050347222222222224,0.13402642363319742,22.060000000000002,6.0,6.0
688,0,0.6441801648761653,High Risk,54,558,0.04838709677419355,0.13936120988956585,113.71000000000001,43.0,35.0
1456,0,0.6432658953893268,High Risk,52,504,0.13293650793650794,0.1846613851606143,11.67,4.0,4.0
2356,1,0.6430397237121246,High Risk,64,605,0.16198347107438016,0.3130504032818157,9.805,6.0,5.0
1771,1,0.6428947924399745,High Risk,32,625,0.0176,0.08788049605411499,54.56,22.0,16.0
1433,0,0.6427641688347764,High Risk,18,617,0.011345218800648298,0.17086171157832394,11.52,2.0,2.0
1107,1,0.6415904143638996,High Risk,33,640,0.034375,0.25454794145807685,37.025000000000006,19.5,11.5
627,0,0.6402142332697043,High Risk,40,556,0.07553956834532374,0.10667645369247462,29.815,10.0,8.5
1320,0,0.6400752813225344,High Risk,26,624,0.019230769230769232,0.2762853584771393,17.13,12.5,7.5
238,1,0.6395813896852361,High Risk,29,624,0.04487179487179487,0.13008364580328816,17.62,4.5,4.0
1244,0,0.6395187883723082,High Risk,32,570,0.05789473684210526,0.17378333333333332,11.69,4.0,4.0
2313,0,0.6384179181013588,High Risk,18,557,0.017953321364452424,0.12472480137838614,6.53,4.5,1.5
2490,0,0.6368586063524785,High Risk,31,545,0.05688073394495413,0.2230691228663174,8.06,8.0,4.0
1656,1,0.6358296579554588,High Risk,21,632,0.015822784810126583,0.10405482082842302,40.754999999999995,10.5,7.5
1739,0,0.6351101016715361,High Risk,31,561,0.0570409982174688,0.24373273989865138,15.185,5.5,5.0
2399,0,0.6343841147754515,High Risk,25,640,0.0140625,0.15110700040464767,18.82,8.0,8.0
1006,1,0.634301797167656,High Risk,19,610,0.018032786885245903,0.45367847411444145,12.5,5.0,4.0
1583,0,0.6334734502343717,High Risk,22,576,0.03298611111111111,0.1395355942560342,16.18,4.0,3.0
206,1,0.6331138275636661,High Risk,26,596,0.025167785234899327,0.19793067770305223,13.49,7.0,7.0
2093,1,0.6325104932576567,High Risk,20,561,0.0338680926916221,0.19261477045908182,16.73,11.0,2.0
778,1,0.6324177966868244,High Risk,71,606,0.20132013201320131,0.22259022834366618,10.0,5.5,3.0
738,0,0.6323577002631032,High Risk,68,513,0.19103313840155944,0.20465225748244617,11.76,6.5,5.0
207,1,0.631591869418348,High Risk,28,591,0.03553299492385787,0.12106817177519784,13.36,22.0,6.0
506,0,0.6313456888149264,High Risk,28,602,0.04318936877076412,0.1309113112501908,28.355,14.0,6.5
1140,1,0.6312407222891475,High Risk,21,591,0.03553299492385787,0.16033603051074574,9.99,2.0,1.0
1273,0,0.6310868167175033,High Risk,21,558,0.026881720430107527,0.12014652014652015,7.99,3.0,3.0
1086,0,0.6308507769713864,High Risk,33,573,0.04886561954624782,0.18415955934612652,36.915,18.0,11.0
970,0,0.6302045752940691,High Risk,25,563,0.023090586145648313,0.16150898023596605,40.22,26.0,11.0
1870,0,0.6291078538640719,High Risk,28,601,0.059900166389351084,0.31783658594734515,7.565,4.0,1.5
1002,0,0.629028582339609,High Risk,33,576,0.04861111111111111,0.16949020045787036,24.2,11.5,9.5
1101,1,0.6288292480837137,High Risk,20,584,0.0273972602739726,0.22654366285774188,4.880000000000001,2.0,2.0
2210,1,0.6284074782480012,High Risk,33,543,0.06261510128913444,0.15918100429984317,25.075,8.5,7.5
1565,1,0.6283767072314481,High Risk,29,592,0.052364864864864864,0.23426581232836954,10.0,5.0,4.0
1486,0,0.6277549920111367,High Risk,21,571,0.02276707530647986,0.15381635775569888,36.17,9.0,8.0
261,1,0.6240336483182611,High Risk,31,543,0.08103130755064457,0.10013930604652661,22.5,20.0,2.0
501,0,0.6239658275238275,High Risk,26,613,0.03425774877650897,0.24249085797628356,19.47,8.0,7.0
2248,0,0.6234439172267403,High Risk,25,610,0.03934426229508197,0.14862173405772336,12.48,5.0,4.0
252,1,0.6233030601860066,High Risk,16,554,0.016245487364620937,0.09031776498187247,11.450000000000001,3.0,3.0
1496,1,0.6229940509407585,High Risk,24,560,0.02142857142857143,0.17229614866053108,34.144999999999996,15.5,11.0
1148,0,0.6219742553502557,High Risk,23,621,0.040257648953301126,0.10857117688513038,18.78,6.0,3.0
2144,1,0.621821453864389,High Risk,39,568,0.08626760563380281,0.15919943510304957,30.22,12.0,8.0
711,0,0.6213019796560986,High Risk,27,625,0.0512,0.1750608209534655,11.48,3.0,3.0
2321,0,0.6211915035773851,High Risk,20,616,0.024350649350649352,0.11585855879989286,16.16,4.0,4.0
1679,0,0.6211216023143231,High Risk,33,619,0.07269789983844911,0.1893157351423094,3.11,2.0,2.0
1645,1,0.6210135300571464,High Risk,15,552,0.014492753623188406,0.2140496425198975,14.93,4.5,4.0
1503,1,0.6207322230434994,High Risk,21,610,0.027868852459016394,0.1797943750531056,5.55,4.0,3.0
385,0,0.6201414475761698,High Risk,39,607,0.05930807248764415,0.18842415505823248,71.52000000000001,33.5,18.5
245,0,0.619836683291848,High Risk,34,643,0.07309486780715396,0.2933267222773143,20.0,11.0,5.0
664,0,0.6190292379965673,High Risk,32,533,0.05628517823639775,0.25039378573740423,22.155,9.5,9.5
1477,1,0.6186908090879524,High Risk,20,600,0.025,0.11905444126074499,19.740000000000002,6.0,5.0
1202,0,0.6186851446800078,High Risk,23,629,0.03656597774244833,0.2263911917581087,22.39,10.0,5.0
1213,0,0.618286260854537,High Risk,32,619,0.07269789983844911,0.132732147209359,7.91,5.0,2.0
1699,0,0.6164392404443669,High Risk,21,573,0.04013961605584642,0.3675298804780876,30.18,9.0,6.0
557,0,0.6162416527119299,High Risk,30,603,0.04643449419568822,0.15345733072385,21.955,11.0,8.5
1386,1,0.6155613090250314,High Risk,18,556,0.014388489208633094,0.017543859649122806,12.155000000000001,7.0,5.5
1560,0,0.6154230377295037,High Risk,34,538,0.0762081784386617,0.38600687551445306,15.96,8.0,7.0
832,0,0.6145657261999988,High Risk,18,613,0.01957585644371941,0.1078569087418645,28.150000000000002,9.0,6.0
2232,0,0.6144534024130532,High Risk,25,605,0.05454545454545454,0.2822542555402316,22.52,14.0,4.0
373,0,0.6139852921865541,High Risk,16,558,0.016129032258064516,0.17341935483870968,7.87,5.0,4.0
1871,0,0.613785353154811,High Risk,27,572,0.02972027972027972,0.0911908609887312,18.88,11.0,10.0
488,1,0.6128352361268533,High Risk,20,593,0.03372681281618887,0.11861116571653234,11.47,3.0,3.0
408,0,0.6120166163584423,High Risk,41,561,0.09803921568627451,0.14797983701997988,41.74,12.0,10.0
2469,0,0.6114928911000096,High Risk,28,631,0.0554675118858954,0.20005759354952246,18.22,6.0,5.0
1407,0,0.6106668065283196,High Risk,28,566,0.06007067137809187,0.08957219251336898,18.195,5.0,5.0
1842,0,0.610267099384171,High Risk,26,542,0.033210332103321034,0.09808647800529828,32.295,12.5,11.5
476,1,0.6100669227092039,High Risk,36,614,0.04723127035830619,0.15554352240422364,27.46,14.0,14.0
1372,1,0.6096705746799217,High Risk,23,640,0.0390625,0.17674467305376682,43.58,19.0,8.0
1635,1,0.6071444824870804,High Risk,18,571,0.03502626970227671,0.1894092107303458,5.77,2.5,2.0
528,0,0.6063091482533588,High Risk,21,656,0.024390243902439025,0.10929337795989864,18.020000000000003,7.0,6.0
70,0,0.6061826327399376,High Risk,23,651,0.04608294930875576,0.1302069336199946,1.5,1.0,1.0
751,1,0.6059533915853285,High Risk,26,626,0.04153354632587859,0.20796867802855828,12.844999999999999,7.0,6.5
147,0,0.6059410087532758,High Risk,41,577,0.060658578856152515,0.4840662995549399,38.82,29.0,19.0
452,0,0.6058420259860401,High Risk,24,549,0.04371584699453552,0.4740243939532196,24.91,12.5,9.0
967,1,0.6055909941284714,High Risk,15,578,0.01730103806228374,0.23234685015699114,22.665,7.0,6.0
1343,1,0.6055209285667055,High Risk,16,574,0.020905923344947737,0.2577940791197275,10.34,5.5,4.5
2042,0,0.6053057387905133,High Risk,44,586,0.04778156996587031,0.1876930638218068,193.55,85.0,43.0
635,1,0.605082447830278,High Risk,26,623,0.05457463884430177,0.38247451088454126,6.835,4.0,4.0
2268,1,0.6050660371510572,High Risk,23,550,0.04181818181818182,0.1570945945945946,29.95,12.0,8.0
851,1,0.6049082969891898,High Risk,19,654,0.03211009174311927,0.20434104808730064,5.98,3.0,2.0
2122,0,0.6047151530101723,High Risk,16,609,0.016420361247947456,0.15617311128952888,24.770000000000003,26.5,6.0
2001,0,0.604552299971472,High Risk,24,626,0.052715654952076675,0.18397530086761826,14.08,6.0,3.0
189,0,0.6031254327491776,High Risk,28,575,0.06434782608695652,0.1061155821165363,18.35,5.0,5.0
1625,0,0.6029808125226247,High Risk,28,544,0.07169117647058823,0.1548659640923084,8.43,4.0,3.0
10,0,0.6025503506221904,High Risk,12,556,0.014388489208633094,0.08389331127881733,25.575,6.0,5.0
